year,record_type,job_category,company_size,source_item,nominal_wage,daily_wage,hourly_wage,source_file,cpi,real_wage,real_wage_growth
2018,job_category,移運設備操作人員,,移運設備操作人員,29905,1836,,raw_wages_2018.csv,97.755,30591.78558641502,8.639698058677991
2019,job_category,移運設備操作人員,,移運設備操作人員,30900,283,153,raw_wages_2019.csv,98.30166666666666,31433.851579322156,2.752588568354364
2020,job_category,移運設備操作人員,,移運設備操作人員,35421,2000,,raw_wages_2020.csv,98.0675,36118.999668595614,14.904785299538181
2021,job_category,移運設備操作人員,,移運設備操作人員,36938,1762,160,raw_wages_2021.csv,100,36938,2.2675055757883644
2022,job_category,移運設備操作人員,,移運設備操作人員,31935,1344,,raw_wages_2022.csv,102.94666666666667,31020.916979665846,-16.018958850869435
2023,job_category,移運設備操作人員,,移運設備操作人員,33414,1814,,raw_wages_2023.csv,105.5125,31668.285748134105,2.08687824699898
2024,job_category,移運設備操作人員,,移運設備操作人員,34752,1641,183,raw_wages_2024.csv,107.81333333333333,32233.489982686126,1.784764224521762
2015,job_category,紡織品、毛皮及皮革製品機械操作人員,,紡織品、毛皮及皮革製品機械操作人員,23478,972,,raw_wages_2015.csv,94.53999999999999,24833.93272688809,
2016,job_category,紡織品、毛皮及皮革製品機械操作人員,,紡織品、毛皮及皮革製品機械操作人員,23547,1000,,raw_wages_2016.csv,95.85666666666667,24564.801613520187,-1.0837232923503581
2017,job_category,紡織品、毛皮及皮革製品機械操作人員,,紡織品、毛皮及皮革製品機械操作人員,24782,1200,133,raw_wages_2017.csv,96.4525,25693.476063347243,4.594681722183536
2018,job_category,紡織品、毛皮及皮革製品機械操作人員,,紡織品、毛皮及皮革製品機械操作人員,24352,900,140,raw_wages_2018.csv,97.755,24911.25773617718,-3.0444239045020804
2019,job_category,紡織品、毛皮及皮革製品機械操作人員,,紡織品、毛皮及皮革製品機械操作人員,25307,850,,raw_wages_2019.csv,98.30166666666666,25744.222715789834,3.343729122126926
2020,job_category,紡織品、毛皮及皮革製品機械操作人員,,紡織品、毛皮及皮革製品機械操作人員,26554,,158,raw_wages_2020.csv,98.0675,27077.268208121957,5.1780374457160105
2021,job_category,紡織品、毛皮及皮革製品機械操作人員,,紡織品、毛皮及皮革製品機械操作人員,27803,,160,raw_wages_2021.csv,100,27802.999999999996,2.6802252956239947
2022,job_category,紡織品、毛皮及皮革製品機械操作人員,,紡織品、毛皮及皮革製品機械操作人員,28893,,168,raw_wages_2022.csv,102.94666666666667,28065.98886154643,0.9459010234378784
2023,job_category,紡織品、毛皮及皮革製品機械操作人員,,紡織品、毛皮及皮革製品機械操作人員,27314,,190,raw_wages_2023.csv,105.5125,25886.98021561426,-7.763876258490421
2024,job_category,紡織品、毛皮及皮革製品機械操作人員,,紡織品、毛皮及皮革製品機械操作人員,27970,1500,193,raw_wages_2024.csv,107.81333333333333,25942.987880286917,0.2163545697727809
2015,job_category,組裝人員,,組裝人員,22594,941,123,raw_wages_2015.csv,94.53999999999999,23898.878781468164,
2016,job_category,組裝人員,,組裝人員,23350,905,126,raw_wages_2016.csv,95.85666666666667,24359.286434607224,1.9264822310244734
2017,job_category,組裝人員,,組裝人員,23899,1202,134,raw_wages_2017.csv,96.4525,24777.999533449107,1.7189054366018697
2019,job_category,組裝人員,,組裝人員,25813,1489,156,raw_wages_2019.csv,98.30166666666666,26258.96475136061,5.976936176434555
2020,job_category,組裝人員,,組裝人員,25867,1400,171,raw_wages_2020.csv,98.0675,26376.730313304615,0.44847755065402506
2021,job_category,組裝人員,,組裝人員,26450,1381,162,raw_wages_2021.csv,100,26450,0.27778153632038727
2022,job_category,組裝人員,,組裝人員,27326,1281,186,raw_wages_2022.csv,102.94666666666667,26543.841471312004,0.354788171311915
2023,job_category,組裝人員,,組裝人員,27617,,180,raw_wages_2023.csv,105.5125,26174.149982229592,-1.3927580507967052
2024,job_category,組裝人員,,組裝人員,29162,1460,199,raw_wages_2024.csv,107.81333333333333,27048.60252287905,3.3409013902768514
2015,job_category,經濟學專業人員,,經濟學專業人員,43185,,,raw_wages_2015.csv,94.53999999999999,45679.07763909457,
2018,job_category,經濟學專業人員,,經濟學專業人員,35000,,,raw_wages_2018.csv,97.755,35803.79520229145,-21.618830648960685
2020,job_category,經濟學專業人員,,經濟學專業人員,48018,,,raw_wages_2020.csv,98.0675,48964.233818543355,36.757105055191566
2021,job_category,經濟學專業人員,,經濟學專業人員,45419,,,raw_wages_2021.csv,100,45419,-7.240456026906584
2022,job_category,經濟學專業人員,,經濟學專業人員,42221,,,raw_wages_2022.csv,102.94666666666667,41012.49838103872,-9.70189044003893
2023,job_category,經濟學專業人員,,經濟學專業人員,56422,,,raw_wages_2023.csv,105.5125,53474.232910792554,30.385211878521545
2024,job_category,經濟學專業人員,,經濟學專業人員,45515,,,raw_wages_2024.csv,107.81333333333333,42216.48528320554,-21.052658476405927
2015,job_category,美髮、美容及造型設計有關工作人員,,美髮、美容及造型設計有關工作人員,21558,800,124,raw_wages_2015.csv,94.53999999999999,22803.04632959594,
2016,job_category,美髮、美容及造型設計有關工作人員,,美髮、美容及造型設計有關工作人員,25140,,,raw_wages_2016.csv,95.85666666666667,26226.65785721737,15.013834020842843
2017,job_category,美髮、美容及造型設計有關工作人員,,美髮、美容及造型設計有關工作人員,24482,,,raw_wages_2017.csv,96.4525,25382.44213472953,-3.218922239668909
2018,job_category,美髮、美容及造型設計有關工作人員,,美髮、美容及造型設計有關工作人員,23908,,,raw_wages_2018.csv,97.755,24457.061019896682,-3.6457528787850246
2019,job_category,美髮、美容及造型設計有關工作人員,,美髮、美容及造型設計有關工作人員,24870,,,raw_wages_2019.csv,98.30166666666666,25299.672775978706,3.4452698768528522
2020,job_category,美髮、美容及造型設計有關工作人員,,美髮、美容及造型設計有關工作人員,25404,,,raw_wages_2020.csv,98.0675,25904.60652101869,2.39107339607314
2021,job_category,美髮、美容及造型設計有關工作人員,,美髮、美容及造型設計有關工作人員,25417,,179,raw_wages_2021.csv,100,25417,-1.8823158754527003
2022,job_category,美髮、美容及造型設計有關工作人員,,美髮、美容及造型設計有關工作人員,27837,,168,raw_wages_2022.csv,102.94666666666667,27040.214998057247,6.386335909262497
2023,job_category,美髮、美容及造型設計有關工作人員,,美髮、美容及造型設計有關工作人員,27726,,176,raw_wages_2023.csv,105.5125,26277.455277810684,-2.820834524804494
2024,job_category,美髮、美容及造型設計有關工作人員,,美髮、美容及造型設計有關工作人員,28595,,183,raw_wages_2024.csv,107.81333333333333,26522.693544397727,0.9332648994901938
2015,job_category,船舶、航空器監管及有關技術員,,船舶、航空器監管及有關技術員,123546,,,raw_wages_2015.csv,94.53999999999999,130681.19314575843,
2016,job_category,船舶、航空器監管及有關技術員,,船舶、航空器監管及有關技術員,29139,,,raw_wages_2016.csv,95.85666666666667,30398.511666724626,-76.73841894539568
2017,job_category,船舶、航空器監管及有關技術員,,船舶、航空器監管及有關技術員,45210,,,raw_wages_2017.csv,96.4525,46872.813042689406,54.19443411105611
2018,job_category,船舶、航空器監管及有關技術員,,船舶、航空器監管及有關技術員,45619,,,raw_wages_2018.csv,97.755,46666.66666666667,-0.4397994543979822
2019,job_category,船舶、航空器監管及有關技術員,,船舶、航空器監管及有關技術員,127465,,,raw_wages_2019.csv,98.30166666666666,129667.18095657925,177.8582449069555
2020,job_category,船舶、航空器監管及有關技術員,,船舶、航空器監管及有關技術員,63750,,,raw_wages_2020.csv,98.0675,65006.245698116094,-49.8668474022858
2021,job_category,船舶、航空器監管及有關技術員,,船舶、航空器監管及有關技術員,63975,,,raw_wages_2021.csv,100,63975,-1.5863794117647045
2022,job_category,船舶、航空器監管及有關技術員,,船舶、航空器監管及有關技術員,90676,,,raw_wages_2022.csv,102.94666666666667,88080.55951301644,37.679655354461026
2023,job_category,船舶、航空器監管及有關技術員,,船舶、航空器監管及有關技術員,46150,,,raw_wages_2023.csv,105.5125,43738.89349603127,-50.34217114666764
2024,job_category,船舶、航空器監管及有關技術員,,船舶、航空器監管及有關技術員,137213,,,raw_wages_2024.csv,107.81333333333333,127269.04526341826,190.9745425429344
2015,job_category,船舶艙面水手及有關工作人員,,船舶艙面水手及有關工作人員,32515,,,raw_wages_2015.csv,94.53999999999999,34392.8495874762,
2019,job_category,船舶艙面水手及有關工作人員,,船舶艙面水手及有關工作人員,27580,,,raw_wages_2019.csv,98.30166666666666,28056.49276885777,-18.42347143263683
2020,job_category,船舶艙面水手及有關工作人員,,船舶艙面水手及有關工作人員,50000,,,raw_wages_2020.csv,98.0675,50985.29074362047,81.72367859254766
2021,job_category,船舶艙面水手及有關工作人員,,船舶艙面水手及有關工作人員,60091,,,raw_wages_2021.csv,100,60091,17.859482849999985
2022,job_category,船舶艙面水手及有關工作人員,,船舶艙面水手及有關工作人員,34183,,,raw_wages_2022.csv,102.94666666666667,33204.57194663903,-44.74285342790263
2023,job_category,船舶艙面水手及有關工作人員,,船舶艙面水手及有關工作人員,39585,,,raw_wages_2023.csv,105.5125,37516.88188603246,12.987096916423058
2024,job_category,船舶艙面水手及有關工作人員,,船舶艙面水手及有關工作人員,35775,,,raw_wages_2024.csv,107.81333333333333,33182.352213702696,-11.553544576271168
2015,job_category,藥學、醫學及牙科輔具技術員,,藥學、醫學及牙科輔具技術員,26798,,,raw_wages_2015.csv,94.53999999999999,28345.67378887244,
2017,job_category,藥學、醫學及牙科輔具技術員,,藥學、醫學及牙科輔具技術員,23598,,133,raw_wages_2017.csv,96.4525,24465.928825069335,-13.68725609664696
2018,job_category,藥學、醫學及牙科輔具技術員,,藥學、醫學及牙科輔具技術員,32255,,,raw_wages_2018.csv,97.755,32995.754692854585,34.864099903066226
2019,job_category,藥學、醫學及牙科輔具技術員,,藥學、醫學及牙科輔具技術員,34705,,,raw_wages_2019.csv,98.30166666666666,35304.58961360438,6.997369638130402
2020,job_category,藥學、醫學及牙科輔具技術員,,藥學、醫學及牙科輔具技術員,34352,,,raw_wages_2020.csv,98.0675,35028.93415249701,-0.780792140977471
2021,job_category,藥學、醫學及牙科輔具技術員,,藥學、醫學及牙科輔具技術員,26000,,,raw_wages_2021.csv,100,26000,-25.77564625058222
2022,job_category,藥學、醫學及牙科輔具技術員,,藥學、醫學及牙科輔具技術員,27100,,,raw_wages_2022.csv,102.94666666666667,26324.310322497087,1.2473473942195668
2023,job_category,藥學、醫學及牙科輔具技術員,,藥學、醫學及牙科輔具技術員,30174,,,raw_wages_2023.csv,105.5125,28597.55953086127,8.635550867296349
2024,job_category,藥學、醫學及牙科輔具技術員,,藥學、醫學及牙科輔具技術員,31401,,183,raw_wages_2024.csv,107.81333333333333,29125.34009398961,1.8455440666494072
2015,job_category,藥師,,藥師,37948,,,raw_wages_2015.csv,94.53999999999999,40139.62343981384,
2016,job_category,藥師,,藥師,47867,,,raw_wages_2016.csv,95.85666666666667,49936.01557881559,24.405789839286008
2017,job_category,藥師,,藥師,47338,,,raw_wages_2017.csv,96.4525,49079.080376351056,-1.7160664352805721
2018,job_category,藥師,,藥師,58198,,399,raw_wages_2018.csv,97.755,59534.55066237022,21.30331335844908
2019,job_category,藥師,,藥師,46642,,287,raw_wages_2019.csv,98.30166666666666,47447.82218002408,-20.302040324267956
2020,job_category,藥師,,藥師,54123,,350,raw_wages_2020.csv,98.0675,55189.537818339406,16.316271817370477
2021,job_category,藥師,,藥師,54880,,,raw_wages_2021.csv,100,54879.99999999999,-0.5608632189642138
2022,job_category,藥師,,藥師,56196,,,raw_wages_2022.csv,102.94666666666667,54587.48866727108,-0.5330016995789277
2023,job_category,藥師,,藥師,58739,,,raw_wages_2023.csv,105.5125,55670.181258144774,1.9834079517251135
2024,job_category,藥師,,藥師,50410,,350,raw_wages_2024.csv,107.81333333333333,46756.74004452139,-16.01115895831452
2015,job_category,行政及商業經理人員,,行政及商業經理人員,57006,,,raw_wages_2015.csv,94.53999999999999,60298.28643960229,
2016,job_category,行政及商業經理人員,,行政及商業經理人員,57801,,,raw_wages_2016.csv,95.85666666666667,60299.405362172685,0.0018556457180851638
2017,job_category,行政及商業經理人員,,行政及商業經理人員,68316,,,raw_wages_2017.csv,96.4525,70828.6462248257,17.461599827414332
2018,job_category,行政及商業經理人員,,行政及商業經理人員,67115,,,raw_wages_2018.csv,97.755,68656.33471433687,-3.0669956666875
2019,job_category,行政及商業經理人員,,行政及商業經理人員,68201,,,raw_wages_2019.csv,98.30166666666666,69379.29163628965,1.053008327579441
2020,job_category,行政及商業經理人員,,行政及商業經理人員,79312,,,raw_wages_2020.csv,98.0675,80874.90758916053,16.56923223306299
2021,job_category,行政及商業經理人員,,行政及商業經理人員,94240,,,raw_wages_2021.csv,100,94240,16.525635464998988
2022,job_category,行政及商業經理人員,,行政及商業經理人員,74279,,,raw_wages_2022.csv,102.94666666666667,72152.8947027587,-23.43708117279425
2023,job_category,行政及商業經理人員,,行政及商業經理人員,67806,,,raw_wages_2023.csv,105.5125,64263.47589148205,-10.934306716006237
2024,job_category,行政及商業經理人員,,行政及商業經理人員,61274,,,raw_wages_2024.csv,107.81333333333333,56833.41578036112,-11.561870888632964
2015,job_category,行政專業人員,,行政專業人員,35988,,,raw_wages_2015.csv,94.53999999999999,38066.426909244765,
